Sample_ID,Location,Depth,DOY,Species_Code,Species_Name,Cell_Density_L,Biomass_mg_m3,Length_um,Width_um,Cell_Volume_um3,Group,Description_Code,Phylum,Family,Genus,Species,name_code
17156,Buffalo Pound,0.8,248,P6568,Katablepharis ovalis Skuja,39683,1.73,7.9,4,43.6,Cryptophyte,PHYT,Pyrrhophyta,Katablepharidaceae,Katablepharis,ovalis,Kat.ova
17156,Buffalo Pound,0.8,248,P7639,Peridinium pusillum (Penard) Lemmermann,1000,3.65,19.1,19.1,3648.4,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,pusillum,Per.pus
17156,Buffalo Pound,0.8,248,P7640,Peridinium goslaviense Woloszynska,7000,234.57,40,40,33510.3,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,goslaviense,Per.gos
17165,Buffalo Pound,0.8,260,P1028,Merismopedia glauca (Ehrenberg) Kutzing,4642911,83.57,0,0,18,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Merismopedia,glauca,Mer.gla
17165,Buffalo Pound,0.8,260,P1054,Planktolyngbya limnetica,38000,5.84,136,1.2,153.8,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktolyngbya,limnetica,Pla.lim
17165,Buffalo Pound,0.8,260,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,431000,215.5,0,0,500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17165,Buffalo Pound,0.8,260,P1078,Planktothrix agardhii (Gom.) Anagnostidis and Komarek,810000,4039.96,360,4.2,4987.6,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktothrix,agardhii,Pla.aga
17165,Buffalo Pound,0.8,260,P1133,Anabaena flos-aquae (Lyngb.) Breb. & Bornet,1000,4.16,200,6.3,4156.3,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,flos-aquae,Ana.flo
17165,Buffalo Pound,0.8,260,P2101,Carteria spp.,476196,760.15,14.5,14.5,1596.3,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Carteria,spp.,Car.spp
17165,Buffalo Pound,0.8,260,P2105,Chlamydomonas spp.,39683,5.98,8,6,150.8,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Chlamydomonas,spp.,Chl.spp
17165,Buffalo Pound,0.8,260,P2113,Pediastrum duplex Meyen,2000,3.93,0,0,1965,Chlorophyte,PHYT,Chlorophyta,Hydrodictyaceae,Pediastrum,duplex,Ped.dup
17165,Buffalo Pound,0.8,260,P2121,Oocystis lacustris Chodat,3412738,171.66,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Oocystis,lacustris,Ooc.lac
17165,Buffalo Pound,0.8,260,P2127,Tetraedron minimum (Brunow) Hansgrig,39683,6.92,10,10,174.5,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Tetraedron,minimum,Tet.min
17165,Buffalo Pound,0.8,260,P2130,Scenedesmus quadricauda (Turp.) Brebisson,1111124,52.11,8.4,4,46.9,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,quadricauda,Sce.qua
17165,Buffalo Pound,0.8,260,P2132,Scenedesmus denticulatus Lagerhiem,833343,40,8.6,4,48,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,denticulatus,Sce.den
17165,Buffalo Pound,0.8,260,P2136,Dictyosphaerium pulchellum Wood,1944467,219.92,6,6,113.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Dictyosphaerium,pulchellum,Dic.pul
17165,Buffalo Pound,0.8,260,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,1190490,22.14,21,1.5,18.6,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,contortum,Mon.con
17165,Buffalo Pound,0.8,260,P2146,Crucigeniella rectangularis (Nag.) Komarek,1031758,25.9,6,4,25.1,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Crucigeniella,rectangularis,Cru.rec
17165,Buffalo Pound,0.8,260,P2167,Elakatothrix gelatinosa Willen,39683,0.69,11,2,17.3,Chlorophyte,PHYT,Chlorophyta,Coccomyxaceae,Elakatothrix,gelatinosa,Ela.gel
17165,Buffalo Pound,0.8,260,P2171,Closterium kuetzingii Brebisson,1000,1.43,101,6,1427.9,Chlorophyte,PHYT,Chlorophyta,Closteriaceae,Closterium,kuetzingii,Clo.kue
17165,Buffalo Pound,0.8,260,P2235,Ankistrodesmus spiralis Lemmermann,436513,20.56,30,2,47.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Ankistrodesmus,spiralis,Ank.spi
17165,Buffalo Pound,0.8,260,P2255,Selenastrum copricornutum Printz,2896859,30.71,7,1.7,10.6,Chlorophyte,PHYT,Chlorophyta,Selenastraceae,Selenastrum,copricornutum,Sel.cop
17165,Buffalo Pound,0.8,260,P2256,Actinastrum sp. Lagerheim,39683,0.97,5.2,3,24.5,Chlorophyte,PHYT,NA,NA,NA,NA,NA.NA
17165,Buffalo Pound,0.8,260,P3301,Euglena acus Ehrenberg,2000,10.58,101,10,5288.3,Euglenophyte,PHYT,Euglenophyta,Euglenaceae,Euglena,acus,Eug.acu
17165,Buffalo Pound,0.8,260,P4351,Small chrysophyceae,2142882,19.71,2.6,2.6,9.2,Chrysophyte,PHYT,Chrysophyta,.,Small chrysophyceae,.,Sma..
17165,Buffalo Pound,0.8,260,P4355,Chrysochromulina parva Lackey,2857176,186.86,5,5,65.4,Chrysophyte,PHYT,Chrysophyta,Prymnesiaceae,Chrysochromulina,parva,Chr.par
17165,Buffalo Pound,0.8,260,P4388,Dinobryon sertularia Ehrenberg,436513,98.74,12,6,226.2,Chrysophyte,PHYT,Chrysophyta,Dinobryoaceae,Dinobryon,sertularia,Din.ser
17165,Buffalo Pound,0.8,260,P4401,Uroglena volvox Ehrenberg,833343,94.25,6,6,113.1,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Uroglena,volvox,Uro.vol
17165,Buffalo Pound,0.8,260,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,198415,6.79,6,3.3,34.2,Chrysophyte,PHYT,Chrysophyta,Craspedomonadaceae,Salpingoeca,frequentissima,Sal.fre
17165,Buffalo Pound,0.8,260,P5515,Fragilaria crotonensis Kitton,91000,26.68,70,4,293.2,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,crotonensis,Fra.cro
17165,Buffalo Pound,0.8,260,P5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,119049,19.95,40,4,167.6,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,capucina,Fra.cap
17165,Buffalo Pound,0.8,260,P5551,Cyclotella michiganiana Skvortzow,555562,13.61,2.5,5,24.5,Diatom,PHYT,Chrysophyta,Coscinodiscoideae,Cyclotella,michiganiana,Cyc.mic
17165,Buffalo Pound,0.8,260,P6554,Rhodomonas minuta Skuja,2539712,157.46,9.6,4.3,62,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Rhodomonas,minuta,Rho.min
17165,Buffalo Pound,0.8,260,P6558,Cryptomonas erosa Ehrenberg,7000,11.64,24.3,14,1662.5,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,erosa,Cry.ero
17165,Buffalo Pound,0.8,260,P6568,Katablepharis ovalis Skuja,277781,12.42,8,4,44.7,Cryptophyte,PHYT,Pyrrhophyta,Katablepharidaceae,Katablepharis,ovalis,Kat.ova
17165,Buffalo Pound,0.8,260,P7632,Gymnodinium sp.,1000,9.2,26,26,9202.8,Dinoflagellate,PHYT,Pyrrhophyta,Gymnodinaceae,Gymnodinium,sp.,Gym.sp.
17165,Buffalo Pound,0.8,260,P7640,Peridinium goslaviense Woloszynska,5000,167.55,40,40,33510.3,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,goslaviense,Per.gos
